caseid,task,resource,role,end_timestamp,pr_instances,tsk_start_inst,start_timestamp
Case42,Create Purchase Order,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-08-26 13:47:37,52,0,2011-08-26 13:47:37
Case118,Release Supplier's Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-08-26 15:53:32,52,0,2011-08-26 15:53:32
Case51,Release Supplier's Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-08-26 17:24:02,52,0,2011-08-26 17:24:02
Case51,Settle Dispute With Supplier,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-08-26 17:24:08,52,0,2011-08-26 17:24:08
Case262,Settle Dispute With Supplier,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-08-26 21:22:37,52,0,2011-08-26 21:22:37
Case51,Authorize Supplier's Invoice payment,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-08-26 23:00:45,52,0,2011-08-26 22:55:16
Case44,Send Invoice,res_20d7d237-5080-4c4f-afe2-22b21bb76b85,Role 2,2011-08-26 23:08:04,52,0,2011-08-26 23:08:04
Case223,Settle Dispute With Supplier,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-08-27 01:07:44,52,0,2011-08-27 01:07:44
Case239,Pay Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-08-27 07:54:30,52,0,2011-08-27 07:54:30
Case32,Send Invoice,res_20d7d237-5080-4c4f-afe2-22b21bb76b85,Role 2,2011-08-28 01:59:33,51,0,2011-08-28 01:59:33
Case103,Pay Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-08-28 14:12:07,51,0,2011-08-28 14:12:07
Case56,Authorize Supplier's Invoice payment,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-08-28 19:59:59,50,0,2011-08-28 19:59:59
Case60,Analyze Quotation Comparison Map,res_cc2fe2cf-46c4-4859-b7de-4bf8f7e609e7,Role 1,2011-08-29 19:07:01,50,0,2011-08-29 19:07:01
Case172,Authorize Supplier's Invoice payment,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-08-29 21:03:01,50,0,2011-08-29 21:03:01
Case295,Release Supplier's Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-08-29 23:42:34,50,0,2011-08-29 23:42:34
Case55,Send Invoice,res_b45076f8-02a2-4d16-8e95-d656ce583bff,Role 2,2011-08-30 12:06:26,50,0,2011-08-30 12:06:26
Case120,Authorize Supplier's Invoice payment,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-08-30 15:33:41,50,0,2011-08-30 15:33:41
Case17,Authorize Supplier's Invoice payment,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-08-30 19:16:17,50,0,2011-08-30 19:16:17
Case223,Authorize Supplier's Invoice payment,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-08-30 20:38:35,50,0,2011-08-30 20:38:35
Case177,Pay Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-08-31 11:41:43,50,0,2011-08-31 11:41:43
Case28,Deliver Goods Services,res_b45076f8-02a2-4d16-8e95-d656ce583bff,Role 2,2011-08-31 11:57:27,49,0,2011-08-31 11:57:27
Case51,Pay Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-08-31 13:28:30,49,0,2011-08-31 13:20:53
Case73,Confirm Purchase Order,res_497435ea-ca17-42e9-910a-b27c33e17bbe,Role 2,2011-08-31 19:58:59,48,0,2011-08-31 19:58:59
Case214,Confirm Purchase Order,res_20d7d237-5080-4c4f-afe2-22b21bb76b85,Role 2,2011-08-31 21:17:41,48,0,2011-08-31 21:17:41
Case122,Authorize Supplier's Invoice payment,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-09-01 18:02:35,48,0,2011-09-01 18:02:35
Case35,Release Supplier's Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-09-02 02:31:48,48,0,2011-09-02 02:31:48
Case24,Create Purchase Order,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-09-02 13:26:27,48,0,2011-09-02 13:22:09
Case223,Pay Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-09-02 21:50:51,48,0,2011-09-02 21:50:19
Case32,Release Supplier's Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-09-03 00:44:20,47,0,2011-09-03 00:44:20
Case57,Release Supplier's Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-09-03 02:23:44,47,0,2011-09-03 02:23:39
Case43,Approve Purchase Order for payment,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-09-03 21:39:05,47,0,2011-09-03 21:39:05
Case58,Create Quotation comparison Map,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-09-04 05:30:18,47,0,2011-09-04 05:27:40
Case296,Release Supplier's Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-09-04 06:43:22,47,0,2011-09-04 06:43:22
Case105,Create Purchase Order,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-09-04 07:06:47,47,0,2011-09-04 07:06:47
Case55,Release Supplier's Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-09-04 17:01:21,47,0,2011-09-04 17:01:21
Case55,Authorize Supplier's Invoice payment,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-09-04 17:01:27,47,0,2011-09-04 17:01:27
Case36,Authorize Supplier's Invoice payment,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-09-04 19:39:31,47,0,2011-09-04 19:39:31
Case55,Pay Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-09-04 21:47:01,47,0,2011-09-04 21:47:01
Case42,Confirm Purchase Order,res_497435ea-ca17-42e9-910a-b27c33e17bbe,Role 2,2011-09-05 05:24:40,46,0,2011-09-05 05:24:40
Case22,Release Supplier's Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-09-05 06:02:58,46,0,2011-09-05 05:58:11
Case60,Choose best option,res_cc2fe2cf-46c4-4859-b7de-4bf8f7e609e7,Role 1,2011-09-05 07:10:07,46,0,2011-09-05 07:10:07
Case32,Authorize Supplier's Invoice payment,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-09-05 09:36:08,46,0,2011-09-05 09:36:08
Case32,Pay Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-09-05 09:36:14,46,0,2011-09-05 09:36:14
Case262,Authorize Supplier's Invoice payment,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-09-05 19:14:43,45,0,2011-09-05 19:14:42
Case151,Approve Purchase Order for payment,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-09-06 00:00:48,45,0,2011-09-06 00:00:48
Case30,Create Purchase Order,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-09-06 02:20:29,45,0,2011-09-06 02:19:27
Case44,Release Supplier's Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-09-07 09:22:51,45,0,2011-09-07 09:20:01
Case39,Send Invoice,res_b45076f8-02a2-4d16-8e95-d656ce583bff,Role 2,2011-09-08 10:56:16,45,0,2011-09-08 10:56:16
Case28,Release Purchase Order,res_9483c16d-0a26-463b-9fe6-6d5022a72dae,Role 1,2011-09-08 12:13:25,45,0,2011-09-08 12:13:25
Case212,Analyze Quotation Comparison Map,res_b5d98185-d726-4acc-a9d9-b9cc0add4870,Role 1,2011-09-08 12:52:53,45,0,2011-09-08 12:52:53
Case53,Confirm Purchase Order,res_a58b7cc8-d554-450e-b7a3-1f5c4e77bb6c,Role 2,2011-09-08 17:52:00,45,0,2011-09-08 17:52:00
Case107,Release Supplier's Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-09-08 20:48:00,45,0,2011-09-08 20:48:00
Case57,Settle Dispute With Supplier,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-09-09 06:29:04,45,0,2011-09-09 06:23:31
Case120,Pay Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-09-10 09:30:05,45,0,2011-09-10 09:29:07
Case215,Approve Purchase Order for payment,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-09-10 16:21:43,44,0,2011-09-10 16:21:43
Case118,Authorize Supplier's Invoice payment,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-09-11 00:46:14,44,0,2011-09-11 00:46:14
Case57,Authorize Supplier's Invoice payment,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-09-11 02:36:33,44,0,2011-09-11 02:29:19
Case35,Settle Dispute With Supplier,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-09-11 21:37:02,44,0,2011-09-11 21:33:55
Case296,Settle Dispute With Supplier,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-09-12 16:53:45,44,0,2011-09-12 16:48:02
Case28,Approve Purchase Order for payment,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-09-13 03:15:33,44,0,2011-09-13 03:15:33
Case57,Pay Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-09-13 16:22:41,44,0,2011-09-13 16:14:36
Case29,Approve Purchase Order for payment,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-09-13 20:19:40,43,0,2011-09-13 20:19:40
Case42,Deliver Goods Services,res_b45076f8-02a2-4d16-8e95-d656ce583bff,Role 2,2011-09-14 21:04:43,43,0,2011-09-14 21:04:43
Case262,Pay Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-09-15 02:31:25,43,0,2011-09-15 02:27:12
Case166,Create Quotation comparison Map,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-09-15 05:15:57,42,0,2011-09-15 05:15:57
Case172,Pay Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-09-15 15:27:18,42,0,2011-09-15 15:27:18
Case60,Settle Conditions With Supplier,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-09-15 18:55:30,41,0,2011-09-15 18:52:52
Case122,Pay Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-09-17 06:58:27,41,0,2011-09-17 06:58:27
Case214,Deliver Goods Services,res_497435ea-ca17-42e9-910a-b27c33e17bbe,Role 2,2011-09-17 19:50:17,40,0,2011-09-17 19:50:17
Case73,Deliver Goods Services,res_497435ea-ca17-42e9-910a-b27c33e17bbe,Role 2,2011-09-18 09:52:18,40,0,2011-09-18 09:52:18
Case56,Pay Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-09-19 00:48:13,40,0,2011-09-19 00:45:19
Case42,Release Purchase Order,res_0f9ce967-7c9c-4b6b-8fdd-f787ce3949b9,Role 1,2011-09-19 04:24:13,39,0,2011-09-19 04:24:13
Case44,Authorize Supplier's Invoice payment,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-09-19 20:34:10,39,0,2011-09-19 20:28:04
Case24,Confirm Purchase Order,res_a58b7cc8-d554-450e-b7a3-1f5c4e77bb6c,Role 2,2011-09-20 11:00:47,39,0,2011-09-20 11:00:47
Case58,Analyze Quotation Comparison Map,res_bc7bf83c-d425-4601-8690-73fb211c1c1a,Role 1,2011-09-21 16:01:18,39,0,2011-09-21 15:55:42
Case212,Choose best option,res_0f9ce967-7c9c-4b6b-8fdd-f787ce3949b9,Role 1,2011-09-21 16:55:33,39,0,2011-09-21 16:55:33
Case296,Authorize Supplier's Invoice payment,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-09-21 19:48:44,39,0,2011-09-21 19:40:33
Case42,Approve Purchase Order for payment,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-09-21 21:40:28,39,0,2011-09-21 21:40:28
Case28,Send Invoice,res_a58b7cc8-d554-450e-b7a3-1f5c4e77bb6c,Role 2,2011-09-22 13:36:31,39,0,2011-09-22 13:36:31
Case28,Release Supplier's Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-09-23 22:15:40,39,0,2011-09-23 22:15:40
Case28,Authorize Supplier's Invoice payment,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-09-23 22:17:16,39,0,2011-09-23 22:15:46
Case28,Pay Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-09-23 22:23:49,39,0,2011-09-23 22:17:22
Case22,Settle Dispute With Supplier,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-09-23 23:13:50,38,0,2011-09-23 23:06:21
Case17,Pay Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-09-24 00:12:18,38,0,2011-09-24 00:12:18
Case43,Send Invoice,res_e8bd8733-74c7-43bb-a8b6-2c403353bb69,Role 2,2011-09-24 16:20:35,37,0,2011-09-24 16:20:35
Case60,Create Purchase Order,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-09-25 09:45:36,37,0,2011-09-25 09:39:08
Case35,Authorize Supplier's Invoice payment,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-09-26 00:49:59,37,0,2011-09-26 00:42:27
Case174,Create Purchase Order,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-09-26 01:32:34,37,0,2011-09-26 01:32:34
Case214,Release Purchase Order,res_9d0eba89-d86b-4e1d-b384-4e2cf7435b72,Role 1,2011-09-26 16:11:08,37,0,2011-09-26 16:09:52
Case44,Pay Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-09-26 22:15:10,37,0,2011-09-26 22:07:32
Case295,Settle Dispute With Supplier,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-09-27 13:37:03,36,0,2011-09-27 13:37:03
Case73,Release Purchase Order,res_4f4562b0-adf8-468b-bbaf-c32b774432c6,Role 1,2011-09-27 15:04:36,36,0,2011-09-27 15:01:45
Case292,Send Invoice,res_20d7d237-5080-4c4f-afe2-22b21bb76b85,Role 2,2011-09-28 04:31:59,36,0,2011-09-28 04:31:59
Case118,Pay Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-09-28 16:14:26,36,0,2011-09-28 16:11:02
Case42,Send Invoice,res_a58b7cc8-d554-450e-b7a3-1f5c4e77bb6c,Role 2,2011-09-29 12:00:27,35,0,2011-09-29 12:00:27
Case107,Authorize Supplier's Invoice payment,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-09-29 13:20:33,35,0,2011-09-29 13:20:33
Case296,Pay Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-09-29 20:12:31,35,0,2011-09-29 20:04:07
Case30,Confirm Purchase Order,res_a58b7cc8-d554-450e-b7a3-1f5c4e77bb6c,Role 2,2011-09-30 05:19:49,34,0,2011-09-30 05:19:49
Case36,Pay Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-10-01 08:05:59,34,0,2011-10-01 08:05:59
Case151,Send Invoice,res_b45076f8-02a2-4d16-8e95-d656ce583bff,Role 2,2011-10-01 21:21:03,33,0,2011-10-01 21:19:17
Case42,Release Supplier's Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-10-02 04:34:16,33,0,2011-10-02 04:33:11
Case215,Send Invoice,res_497435ea-ca17-42e9-910a-b27c33e17bbe,Role 2,2011-10-02 22:06:07,33,0,2011-10-02 22:03:22
Case166,Analyze Quotation Comparison Map,res_9483c16d-0a26-463b-9fe6-6d5022a72dae,Role 1,2011-10-03 22:48:23,33,0,2011-10-03 22:45:34
Case29,Send Invoice,res_20d7d237-5080-4c4f-afe2-22b21bb76b85,Role 2,2011-10-04 03:19:38,33,0,2011-10-04 03:19:38
Case53,Deliver Goods Services,res_e8bd8733-74c7-43bb-a8b6-2c403353bb69,Role 2,2011-10-04 06:05:02,33,0,2011-10-04 06:05:02
Case39,Release Supplier's Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-10-04 14:53:34,33,0,2011-10-04 14:53:34
Case42,Settle Dispute With Supplier,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-10-04 17:34:15,33,0,2011-10-04 17:27:01
Case35,Pay Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-10-05 01:12:32,33,0,2011-10-05 01:03:49
Case105,Confirm Purchase Order,res_e8bd8733-74c7-43bb-a8b6-2c403353bb69,Role 2,2011-10-05 19:02:02,32,0,2011-10-05 19:02:02
Case22,Authorize Supplier's Invoice payment,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-10-06 06:56:47,32,0,2011-10-06 06:47:12
Case212,Settle Conditions With Supplier,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-10-07 05:32:36,32,0,2011-10-07 05:32:36
Case42,Authorize Supplier's Invoice payment,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-10-09 08:10:38,32,0,2011-10-09 08:02:51
Case42,Pay Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-10-09 09:49:02,32,0,2011-10-09 09:41:28
Case60,Confirm Purchase Order,res_e8bd8733-74c7-43bb-a8b6-2c403353bb69,Role 2,2011-10-09 16:31:56,31,0,2011-10-09 16:31:56
Case214,Approve Purchase Order for payment,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-10-11 08:52:30,31,0,2011-10-11 08:47:25
Case22,Pay Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-10-12 09:37:11,31,0,2011-10-12 09:28:32
Case43,Release Supplier's Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-10-12 11:08:10,30,0,2011-10-12 11:08:10
Case212,Create Purchase Order,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-10-12 13:16:55,30,0,2011-10-12 13:07:57
Case24,Deliver Goods Services,res_497435ea-ca17-42e9-910a-b27c33e17bbe,Role 2,2011-10-13 20:18:23,30,0,2011-10-13 20:16:25
Case58,Choose best option,res_bea74522-2d6d-47d4-8b90-ddb5247b8c2c,Role 1,2011-10-14 03:42:05,30,0,2011-10-14 03:33:17
Case29,Release Supplier's Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-10-16 13:24:47,30,0,2011-10-16 13:24:47
Case30,Deliver Goods Services,res_e8bd8733-74c7-43bb-a8b6-2c403353bb69,Role 2,2011-10-17 07:01:32,30,0,2011-10-17 07:00:48
Case73,Approve Purchase Order for payment,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-10-18 10:20:38,30,0,2011-10-18 10:14:15
Case107,Pay Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-10-19 00:18:09,30,0,2011-10-19 00:16:45
Case215,Release Supplier's Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-10-19 13:43:29,29,0,2011-10-19 13:37:41
Case53,Release Purchase Order,res_bea74522-2d6d-47d4-8b90-ddb5247b8c2c,Role 1,2011-10-21 22:17:59,29,0,2011-10-21 22:15:24
Case151,Release Supplier's Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-10-21 22:36:10,29,0,2011-10-21 22:30:34
Case24,Release Purchase Order,res_cc2fe2cf-46c4-4859-b7de-4bf8f7e609e7,Role 1,2011-10-22 10:09:56,29,0,2011-10-22 10:04:28
Case166,Choose best option,res_46d4e6c1-f2ca-4e74-8c5f-6c9eb61288b4,Role 1,2011-10-22 16:26:42,29,0,2011-10-22 16:21:13
Case60,Deliver Goods Services,res_497435ea-ca17-42e9-910a-b27c33e17bbe,Role 2,2011-10-23 16:19:14,29,0,2011-10-23 16:15:58
Case212,Confirm Purchase Order,res_20d7d237-5080-4c4f-afe2-22b21bb76b85,Role 2,2011-10-24 00:28:12,29,0,2011-10-24 00:28:12
Case43,Authorize Supplier's Invoice payment,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-10-24 12:33:49,29,0,2011-10-24 12:33:49
Case43,Pay Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-10-24 12:34:17,29,0,2011-10-24 12:33:55
Case29,Settle Dispute With Supplier,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-10-25 05:01:12,28,0,2011-10-25 05:01:12
Case29,Authorize Supplier's Invoice payment,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-10-26 03:59:59,28,0,2011-10-26 03:59:59
Case29,Pay Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-10-26 04:03:33,28,0,2011-10-26 04:00:05
Case30,Release Purchase Order,res_4f4562b0-adf8-468b-bbaf-c32b774432c6,Role 1,2011-10-26 23:47:10,27,0,2011-10-26 23:43:19
Case60,Release Purchase Order,res_4e813d80-de3b-4621-b884-8d43b418da5a,Role 1,2011-10-27 06:20:04,27,0,2011-10-27 06:13:15
Case174,Confirm Purchase Order,res_e8bd8733-74c7-43bb-a8b6-2c403353bb69,Role 2,2011-10-27 19:17:44,27,0,2011-10-27 19:17:44
Case214,Send Invoice,res_a58b7cc8-d554-450e-b7a3-1f5c4e77bb6c,Role 2,2011-10-29 09:25:23,27,0,2011-10-29 09:18:01
Case215,Authorize Supplier's Invoice payment,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-10-29 13:33:37,27,0,2011-10-29 13:25:59
Case295,Authorize Supplier's Invoice payment,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-10-29 19:59:40,27,0,2011-10-29 19:59:40
Case58,Settle Conditions With Supplier,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-10-30 01:49:58,27,0,2011-10-30 01:39:55
Case212,Deliver Goods Services,res_a58b7cc8-d554-450e-b7a3-1f5c4e77bb6c,Role 2,2011-10-31 00:18:58,27,0,2011-10-31 00:11:25
Case292,Release Supplier's Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-10-31 02:54:51,27,0,2011-10-31 02:54:51
Case39,Authorize Supplier's Invoice payment,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-11-01 02:46:59,27,0,2011-11-01 02:44:44
Case215,Pay Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-11-01 06:46:35,27,0,2011-11-01 06:37:15
Case151,Settle Dispute With Supplier,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-11-01 19:34:04,26,0,2011-11-01 19:25:46
Case212,Release Purchase Order,res_0f9ce967-7c9c-4b6b-8fdd-f787ce3949b9,Role 1,2011-11-01 21:43:46,26,0,2011-11-01 21:35:41
Case73,Send Invoice,res_e8bd8733-74c7-43bb-a8b6-2c403353bb69,Role 2,2011-11-03 11:54:05,26,0,2011-11-03 11:47:20
Case24,Approve Purchase Order for payment,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-11-06 11:36:30,26,0,2011-11-06 11:31:12
Case60,Approve Purchase Order for payment,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-11-06 22:42:07,26,0,2011-11-06 22:35:47
Case214,Release Supplier's Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-11-07 11:04:08,26,0,2011-11-07 10:56:05
Case105,Deliver Goods Services,res_b45076f8-02a2-4d16-8e95-d656ce583bff,Role 2,2011-11-07 17:45:58,26,0,2011-11-07 17:45:58
Case53,Approve Purchase Order for payment,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-11-08 11:51:31,26,0,2011-11-08 11:45:52
Case214,Settle Dispute With Supplier,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-11-09 12:55:45,26,0,2011-11-09 12:47:15
Case212,Approve Purchase Order for payment,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-11-10 14:59:37,26,0,2011-11-10 14:51:02
Case58,Create Purchase Order,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-11-11 07:05:21,26,0,2011-11-11 06:53:56
Case73,Release Supplier's Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-11-12 05:07:11,26,0,2011-11-12 04:59:48
Case214,Authorize Supplier's Invoice payment,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-11-12 05:54:10,26,0,2011-11-12 05:45:31
Case151,Authorize Supplier's Invoice payment,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-11-12 14:22:21,26,0,2011-11-12 14:14:05
Case214,Pay Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-11-12 14:59:51,26,0,2011-11-12 14:51:47
Case166,Settle Conditions With Supplier,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-11-13 14:39:16,25,0,2011-11-13 14:31:29
Case24,Send Invoice,res_b45076f8-02a2-4d16-8e95-d656ce583bff,Role 2,2011-11-13 23:31:05,25,0,2011-11-13 23:24:38
Case60,Send Invoice,res_b45076f8-02a2-4d16-8e95-d656ce583bff,Role 2,2011-11-14 01:36:15,25,0,2011-11-14 01:27:02
Case73,Settle Dispute With Supplier,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-11-15 11:27:18,25,0,2011-11-15 11:18:45
Case212,Send Invoice,res_e8bd8733-74c7-43bb-a8b6-2c403353bb69,Role 2,2011-11-15 12:04:01,25,0,2011-11-15 11:55:34
Case30,Approve Purchase Order for payment,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-11-15 16:57:54,25,0,2011-11-15 16:50:54
Case151,Pay Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-11-16 00:00:32,25,0,2011-11-15 23:51:39
Case73,Authorize Supplier's Invoice payment,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-11-16 02:29:16,24,0,2011-11-16 02:20:08
Case73,Pay Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-11-16 02:38:13,24,0,2011-11-16 02:29:22
Case60,Release Supplier's Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-11-17 08:46:37,23,0,2011-11-17 08:38:27
Case24,Release Supplier's Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-11-18 13:40:16,23,0,2011-11-18 13:32:55
